# Italy expansion photo credits (Wikimedia Commons, CC/PD licensed)
# public path | Commons file | license | author

highlights/catania-5.jpg | https://commons.wikimedia.org/wiki/File:Catania_BW_2012-10-06_11-11-06.jpg | CC BY-SA 3.0 | Berthold Werner
highlights/cefalu-1.jpg | https://commons.wikimedia.org/wiki/File:Cefalù_-_Duomo_di_Cefalù_-_2025-09-10_22-33-38_001.jpg | CC BY-SA 4.0 | Enricopis
highlights/cefalu-2.jpg | https://commons.wikimedia.org/wiki/File:Cefalu-bjs2007-01.jpg | CC0 | Bjs
highlights/cefalu-3.jpg | https://commons.wikimedia.org/wiki/File:Cefalu_Beach_BW_2012-10-11_15-12-24_1.jpg | CC BY-SA 3.0 | Berthold Werner
highlights/cefalu-4.jpg | https://commons.wikimedia.org/wiki/File:Lavatoio_medievale_cefalu.jpg | CC BY 3.0 | Matthias Süßen
highlights/cinque-terre-1.jpg | https://commons.wikimedia.org/wiki/File:Manarola_NW_Cinque_Terre_Sep23_A7C_07233.jpg | CC BY-SA 4.0 | <a href="https://upload.wikimedia.org/wikipedia/commons/e/e9/Manarola_NW_Cinque_Terr
highlights/cinque-terre-2.jpg | https://commons.wikimedia.org/wiki/File:Vernazza_harbour_panorama,_Cinque_Terre,_Liguria,_Italy,_April_2026.jpg | CC BY-SA 4.0 | Mathieu Chollet - MChollet
highlights/cinque-terre-3.jpg | https://commons.wikimedia.org/wiki/File:Riomaggiore_From_Ferry_Cinque_Terre_Italy_Sep23_A7C_07414.jpg | CC BY-SA 4.0 | <a href="https://upload.wikimedia.org/wikipedia/commons/7/76/Riomaggiore_From_Ferry_
highlights/cinque-terre-4.jpg | https://commons.wikimedia.org/wiki/File:Monterosso_al_Mare-panorama-Fegina1.jpg | CC BY-SA 3.0 | Davide Papalini
highlights/cinque-terre-5.jpg | https://commons.wikimedia.org/wiki/File:Manarola_NW_Cemetery_Corniglia_Monterosso_Cinque_Terre_Sep23_A7C_06872.jpg | CC BY-SA 4.0 | <a href="https://upload.wikimedia.org/wikipedia/commons/d/d2/Manarola_NW_Cemetery_Co
highlights/cinque-terre-6.jpg | https://commons.wikimedia.org/wiki/File:Sentiero_Azzurro_near_Vernazza.jpg | CC BY-SA 2.5 ca | СССР
highlights/como-1.jpg | https://commons.wikimedia.org/wiki/File:Duomo_di_Como_by_Marco.jpg | CC BY-SA 4.0 | Corby1960
highlights/como-2.jpg | https://commons.wikimedia.org/wiki/File:Funicolare_Como_Brunate_-_Veicolo_in_direzione_Como.jpg | CC0 | Emanu37429
highlights/como-3.jpg | https://commons.wikimedia.org/wiki/File:Town_of_Bellagio_(Lake_Como)_seen_from_the_lake_(36722979021).jpg | CC BY-SA 2.0 | Ray Swi-hymn from Sijhih-Taipei, Taiwan
highlights/como-4.jpg | https://commons.wikimedia.org/wiki/File:The_Villa_del_Balbianello_in_Italy.jpg | CC BY-SA 4.0 | Sheeba Samuel
